item_id,benchmark,condition,selected_candidate_indices
nextgqa:4522565412:3,nextgqa,mdp3_8,"[11, 15, 19, 23, 40, 53, 55, 56]"
nextgqa:4522565412:3,nextgqa,plain_dpp_8,"[14, 15, 23, 40, 51, 53, 55, 56]"
nextgqa:4522565412:5,nextgqa,mdp3_8,"[1, 14, 27, 40, 51, 53, 55, 56]"
nextgqa:4522565412:5,nextgqa,plain_dpp_8,"[14, 40, 44, 45, 51, 53, 54, 56]"
nextgqa:4536434821:4,nextgqa,mdp3_8,"[0, 10, 23, 27, 33, 36, 48, 60]"
nextgqa:4536434821:4,nextgqa,plain_dpp_8,"[0, 5, 9, 23, 27, 33, 48, 60]"
nextgqa:4555151860:4,nextgqa,mdp3_8,"[9, 11, 24, 27, 35, 41, 42, 60]"
nextgqa:4555151860:4,nextgqa,plain_dpp_8,"[9, 11, 16, 26, 27, 42, 56, 60]"
nextgqa:4561357748:0,nextgqa,mdp3_8,"[3, 15, 26, 30, 34, 39, 43, 59]"
nextgqa:4561357748:0,nextgqa,plain_dpp_8,"[3, 14, 30, 34, 39, 43, 57, 59]"
nextgqa:4561357748:3,nextgqa,mdp3_8,"[3, 15, 21, 28, 34, 37, 54, 59]"
nextgqa:4561357748:3,nextgqa,plain_dpp_8,"[3, 15, 21, 25, 28, 34, 43, 61]"
nextgqa:4563323343:7,nextgqa,mdp3_8,"[2, 13, 23, 26, 36, 49, 59, 62]"
nextgqa:4563323343:7,nextgqa,plain_dpp_8,"[0, 2, 13, 23, 26, 36, 59, 62]"
nextgqa:4576992325:6,nextgqa,mdp3_8,"[0, 6, 29, 38, 42, 52, 55, 63]"
nextgqa:4576992325:6,nextgqa,plain_dpp_8,"[6, 29, 38, 42, 52, 55, 56, 63]"
nextgqa:4578959773:1,nextgqa,mdp3_8,"[3, 12, 14, 20, 22, 40, 41, 51]"
nextgqa:4578959773:1,nextgqa,plain_dpp_8,"[3, 12, 14, 20, 22, 27, 40, 51]"
nextgqa:4578959773:3,nextgqa,mdp3_8,"[3, 7, 14, 19, 40, 47, 48, 51]"
nextgqa:4578959773:3,nextgqa,plain_dpp_8,"[3, 7, 14, 19, 45, 48, 51, 53]"
nextgqa:4578959773:7,nextgqa,mdp3_8,"[14, 19, 36, 40, 45, 48, 53, 58]"
nextgqa:4578959773:7,nextgqa,plain_dpp_8,"[14, 17, 19, 20, 36, 48, 53, 60]"
nextgqa:4622742353:8,nextgqa,mdp3_8,"[6, 17, 22, 23, 33, 43, 47, 55]"
nextgqa:4622742353:8,nextgqa,plain_dpp_8,"[3, 22, 33, 41, 42, 43, 47, 55]"
nextgqa:4625256813:0,nextgqa,mdp3_8,"[20, 24, 33, 35, 37, 38, 44, 62]"
nextgqa:4625256813:0,nextgqa,plain_dpp_8,"[2, 24, 33, 35, 37, 38, 44, 62]"
nextgqa:4625256813:1,nextgqa,mdp3_8,"[9, 24, 27, 34, 36, 44, 47, 61]"
nextgqa:4625256813:1,nextgqa,plain_dpp_8,"[1, 24, 34, 36, 37, 42, 44, 62]"
nextgqa:4641631235:3,nextgqa,mdp3_8,"[0, 2, 26, 42, 43, 45, 58, 63]"
nextgqa:4641631235:3,nextgqa,plain_dpp_8,"[2, 3, 26, 42, 43, 45, 58, 63]"
nextgqa:4641631235:7,nextgqa,mdp3_8,"[0, 5, 26, 42, 43, 45, 58, 63]"
nextgqa:4641631235:7,nextgqa,plain_dpp_8,"[2, 3, 26, 42, 43, 44, 60, 63]"
nextgqa:4656745906:5,nextgqa,mdp3_8,"[1, 20, 24, 27, 41, 46, 50, 54]"
nextgqa:4656745906:5,nextgqa,plain_dpp_8,"[20, 24, 27, 41, 46, 50, 54, 61]"
nextgqa:4675888059:10,nextgqa,mdp3_8,"[4, 7, 9, 16, 19, 59, 62, 63]"
nextgqa:4675888059:10,nextgqa,plain_dpp_8,"[4, 7, 9, 23, 55, 58, 62, 63]"
nextgqa:4693242968:1,nextgqa,mdp3_8,"[2, 6, 15, 18, 45, 46, 59, 60]"
nextgqa:4693242968:1,nextgqa,plain_dpp_8,"[2, 6, 12, 15, 40, 45, 59, 60]"
nextgqa:4738042036:5,nextgqa,mdp3_8,"[0, 8, 16, 30, 41, 42, 44, 54]"
nextgqa:4738042036:5,nextgqa,plain_dpp_8,"[0, 8, 16, 37, 41, 42, 44, 54]"
nextgqa:4740345442:2,nextgqa,mdp3_8,"[5, 12, 15, 41, 43, 48, 50, 58]"
nextgqa:4740345442:2,nextgqa,plain_dpp_8,"[5, 13, 41, 44, 49, 50, 58, 63]"
nextgqa:4740345442:6,nextgqa,mdp3_8,"[1, 15, 19, 34, 39, 42, 61, 63]"
nextgqa:4740345442:6,nextgqa,plain_dpp_8,"[0, 15, 20, 37, 39, 42, 60, 63]"
nextgqa:4740545679:5,nextgqa,mdp3_8,"[0, 17, 18, 21, 23, 26, 28, 42]"
nextgqa:4740545679:5,nextgqa,plain_dpp_8,"[0, 17, 18, 21, 23, 26, 28, 41]"
nextgqa:4740931975:1,nextgqa,mdp3_8,"[4, 16, 17, 24, 25, 34, 40, 49]"
nextgqa:4740931975:1,nextgqa,plain_dpp_8,"[4, 11, 16, 17, 24, 25, 28, 50]"
nextgqa:4742652230:4,nextgqa,mdp3_8,"[0, 19, 21, 23, 36, 41, 53, 61]"
nextgqa:4742652230:4,nextgqa,plain_dpp_8,"[0, 6, 21, 23, 36, 41, 53, 61]"
nextgqa:4758751564:1,nextgqa,mdp3_8,"[2, 16, 27, 47, 52, 53, 56, 60]"
nextgqa:4758751564:1,nextgqa,plain_dpp_8,"[2, 11, 34, 44, 52, 54, 60, 61]"
nextgqa:4766274786:7,nextgqa,mdp3_8,"[14, 18, 28, 35, 42, 52, 55, 63]"
nextgqa:4766274786:7,nextgqa,plain_dpp_8,"[2, 14, 35, 42, 52, 55, 56, 63]"
nextgqa:4771022581:8,nextgqa,mdp3_8,"[2, 14, 28, 42, 44, 45, 48, 59]"
nextgqa:4771022581:8,nextgqa,plain_dpp_8,"[2, 14, 34, 42, 44, 48, 56, 59]"
nextgqa:4775972536:0,nextgqa,mdp3_8,"[0, 2, 18, 26, 32, 40, 62, 63]"
nextgqa:4775972536:0,nextgqa,plain_dpp_8,"[0, 5, 18, 26, 32, 38, 62, 63]"
nextgqa:4825019426:0,nextgqa,mdp3_8,"[1, 6, 19, 31, 39, 49, 62, 63]"
nextgqa:4825019426:0,nextgqa,plain_dpp_8,"[1, 6, 19, 39, 40, 45, 62, 63]"
nextgqa:4830393131:9,nextgqa,mdp3_8,"[0, 7, 17, 20, 32, 36, 39, 49]"
nextgqa:4830393131:9,nextgqa,plain_dpp_8,"[0, 3, 7, 17, 20, 28, 37, 49]"
nextgqa:4834895241:3,nextgqa,mdp3_8,"[15, 29, 44, 51, 53, 56, 57, 60]"
nextgqa:4834895241:3,nextgqa,plain_dpp_8,"[16, 29, 44, 51, 53, 54, 56, 57]"
nextgqa:4834895241:5,nextgqa,mdp3_8,"[12, 21, 26, 29, 45, 54, 56, 61]"
nextgqa:4834895241:5,nextgqa,plain_dpp_8,"[21, 26, 45, 47, 54, 55, 57, 59]"
nextgqa:4839003204:3,nextgqa,mdp3_8,"[4, 9, 25, 28, 29, 31, 51, 60]"
nextgqa:4839003204:3,nextgqa,plain_dpp_8,"[4, 9, 25, 28, 29, 31, 38, 51]"
nextgqa:4839003204:5,nextgqa,mdp3_8,"[9, 25, 28, 29, 30, 35, 47, 50]"
nextgqa:4839003204:5,nextgqa,plain_dpp_8,"[9, 25, 28, 29, 30, 35, 38, 51]"
nextgqa:4863455612:2,nextgqa,mdp3_8,"[0, 6, 22, 29, 32, 54, 60, 63]"
nextgqa:4863455612:2,nextgqa,plain_dpp_8,"[0, 2, 22, 29, 39, 46, 60, 63]"
nextgqa:4863455612:6,nextgqa,mdp3_8,"[0, 15, 23, 27, 32, 47, 60, 63]"
nextgqa:4863455612:6,nextgqa,plain_dpp_8,"[0, 2, 6, 22, 23, 39, 60, 63]"
nextgqa:4873868719:5,nextgqa,mdp3_8,"[2, 7, 9, 19, 40, 45, 55, 63]"
nextgqa:4873868719:5,nextgqa,plain_dpp_8,"[2, 7, 9, 15, 25, 33, 40, 55]"
nextgqa:4880611877:1,nextgqa,mdp3_8,"[0, 2, 7, 10, 27, 49, 53, 57]"
nextgqa:4880611877:1,nextgqa,plain_dpp_8,"[0, 2, 7, 10, 18, 28, 49, 50]"
nextgqa:4890173699:3,nextgqa,mdp3_8,"[0, 18, 27, 31, 43, 50, 53, 63]"
nextgqa:4890173699:3,nextgqa,plain_dpp_8,"[0, 18, 27, 31, 43, 47, 48, 63]"
nextgqa:4892549531:0,nextgqa,mdp3_8,"[4, 17, 24, 27, 39, 47, 60, 63]"
nextgqa:4892549531:0,nextgqa,plain_dpp_8,"[1, 5, 17, 21, 39, 43, 60, 63]"
nextgqa:4892549531:9,nextgqa,mdp3_8,"[3, 10, 24, 37, 47, 59, 60, 62]"
nextgqa:4892549531:9,nextgqa,plain_dpp_8,"[5, 10, 17, 21, 37, 47, 60, 62]"
nextgqa:4903593284:4,nextgqa,mdp3_8,"[2, 9, 11, 27, 41, 42, 44, 57]"
nextgqa:4903593284:4,nextgqa,plain_dpp_8,"[7, 9, 11, 24, 38, 41, 42, 43]"
nextgqa:4922092172:7,nextgqa,mdp3_8,"[0, 9, 16, 20, 29, 31, 43, 62]"
nextgqa:4922092172:7,nextgqa,plain_dpp_8,"[0, 1, 20, 29, 31, 37, 43, 62]"
nextgqa:4930378590:0,nextgqa,mdp3_8,"[6, 7, 21, 26, 27, 30, 37, 62]"
nextgqa:4930378590:0,nextgqa,plain_dpp_8,"[21, 23, 26, 27, 30, 37, 54, 62]"
nextgqa:4937654460:0,nextgqa,mdp3_8,"[1, 20, 22, 26, 43, 48, 55, 57]"
nextgqa:4937654460:0,nextgqa,plain_dpp_8,"[1, 20, 26, 48, 55, 57, 60, 61]"
nextgqa:4945866176:2,nextgqa,mdp3_8,"[3, 13, 14, 34, 39, 45, 50, 51]"
nextgqa:4945866176:2,nextgqa,plain_dpp_8,"[3, 13, 14, 15, 34, 39, 50, 51]"
nextgqa:4945866176:4,nextgqa,mdp3_8,"[5, 13, 14, 15, 17, 39, 50, 51]"
nextgqa:4945866176:4,nextgqa,plain_dpp_8,"[5, 13, 14, 15, 34, 39, 50, 51]"
nextgqa:4968786437:1,nextgqa,mdp3_8,"[5, 9, 10, 11, 15, 45, 51, 58]"
nextgqa:4968786437:1,nextgqa,plain_dpp_8,"[9, 10, 11, 15, 40, 45, 51, 58]"
nextgqa:4997304873:9,nextgqa,mdp3_8,"[1, 3, 21, 26, 32, 35, 49, 53]"
nextgqa:4997304873:9,nextgqa,plain_dpp_8,"[1, 3, 21, 32, 35, 41, 47, 49]"
nextgqa:5012237466:0,nextgqa,mdp3_8,"[8, 29, 33, 40, 55, 57, 61, 62]"
nextgqa:5012237466:0,nextgqa,plain_dpp_8,"[26, 33, 38, 40, 55, 57, 61, 62]"
nextgqa:5012237466:3,nextgqa,mdp3_8,"[0, 15, 38, 40, 57, 58, 60, 61]"
nextgqa:5012237466:3,nextgqa,plain_dpp_8,"[0, 34, 46, 55, 57, 58, 60, 61]"
nextgqa:5012237466:9,nextgqa,mdp3_8,"[11, 23, 34, 40, 50, 55, 60, 61]"
nextgqa:5012237466:9,nextgqa,plain_dpp_8,"[34, 40, 42, 46, 49, 53, 60, 61]"
nextgqa:5031339015:0,nextgqa,mdp3_8,"[0, 11, 19, 29, 42, 50, 51, 52]"
nextgqa:5031339015:0,nextgqa,plain_dpp_8,"[11, 18, 19, 29, 42, 50, 51, 61]"
nextgqa:5093765132:1,nextgqa,mdp3_8,"[0, 5, 6, 7, 8, 9, 27, 53]"
nextgqa:5093765132:1,nextgqa,plain_dpp_8,"[0, 5, 6, 7, 8, 9, 14, 58]"
nextgqa:5093765132:4,nextgqa,mdp3_8,"[0, 5, 6, 9, 14, 27, 52, 62]"
nextgqa:5093765132:4,nextgqa,plain_dpp_8,"[0, 3, 5, 6, 9, 14, 53, 63]"
nextgqa:5131508387:7,nextgqa,mdp3_8,"[12, 16, 23, 25, 32, 39, 60, 62]"
nextgqa:5131508387:7,nextgqa,plain_dpp_8,"[12, 16, 23, 25, 32, 45, 60, 62]"
nextgqa:5139599690:0,nextgqa,mdp3_8,"[0, 17, 24, 26, 30, 36, 39, 55]"
nextgqa:5139599690:0,nextgqa,plain_dpp_8,"[0, 17, 23, 26, 27, 36, 38, 39]"
nextgqa:5183812946:7,nextgqa,mdp3_8,"[0, 4, 13, 39, 49, 53, 57, 59]"
nextgqa:5183812946:7,nextgqa,plain_dpp_8,"[0, 24, 28, 41, 49, 53, 57, 59]"
nextgqa:5275599750:6,nextgqa,mdp3_8,"[14, 37, 39, 42, 44, 45, 61, 62]"
nextgqa:5275599750:6,nextgqa,plain_dpp_8,"[14, 37, 39, 42, 44, 45, 61, 62]"
nextgqa:5297426137:2,nextgqa,mdp3_8,"[15, 23, 30, 32, 33, 38, 47, 54]"
nextgqa:5297426137:2,nextgqa,plain_dpp_8,"[15, 29, 32, 33, 38, 44, 47, 54]"
nextgqa:5306556049:3,nextgqa,mdp3_8,"[6, 13, 18, 36, 40, 42, 43, 57]"
nextgqa:5306556049:3,nextgqa,plain_dpp_8,"[6, 13, 16, 36, 40, 42, 43, 57]"
nextgqa:5306556049:4,nextgqa,mdp3_8,"[3, 16, 18, 41, 43, 51, 57, 61]"
nextgqa:5306556049:4,nextgqa,plain_dpp_8,"[3, 5, 16, 18, 19, 41, 43, 57]"
nextgqa:5372042516:8,nextgqa,mdp3_8,"[6, 22, 31, 33, 36, 44, 50, 63]"
nextgqa:5372042516:8,nextgqa,plain_dpp_8,"[1, 33, 36, 39, 44, 50, 58, 63]"
nextgqa:5402233708:5,nextgqa,mdp3_8,"[0, 21, 31, 35, 38, 44, 54, 62]"
nextgqa:5402233708:5,nextgqa,plain_dpp_8,"[20, 28, 34, 36, 39, 42, 44, 52]"
nextgqa:5412696114:0,nextgqa,mdp3_8,"[1, 23, 35, 36, 37, 44, 45, 55]"
nextgqa:5412696114:0,nextgqa,plain_dpp_8,"[1, 7, 34, 35, 36, 37, 45, 62]"
nextgqa:5412696114:4,nextgqa,mdp3_8,"[0, 8, 30, 35, 36, 37, 42, 45]"
nextgqa:5412696114:4,nextgqa,plain_dpp_8,"[8, 16, 34, 35, 36, 37, 45, 62]"
nextgqa:5433704698:4,nextgqa,mdp3_8,"[4, 14, 17, 24, 37, 44, 52, 62]"
nextgqa:5433704698:4,nextgqa,plain_dpp_8,"[4, 15, 25, 35, 38, 44, 52, 61]"
nextgqa:5445670939:10,nextgqa,mdp3_8,"[0, 2, 12, 22, 28, 38, 58, 62]"
nextgqa:5445670939:10,nextgqa,plain_dpp_8,"[12, 18, 22, 29, 35, 38, 51, 62]"
nextgqa:5445670939:6,nextgqa,mdp3_8,"[2, 11, 22, 35, 50, 54, 57, 59]"
nextgqa:5445670939:6,nextgqa,plain_dpp_8,"[2, 12, 18, 22, 35, 56, 58, 60]"
nextgqa:5475182274:6,nextgqa,mdp3_8,"[0, 7, 15, 16, 29, 41, 47, 52]"
nextgqa:5475182274:6,nextgqa,plain_dpp_8,"[0, 7, 15, 16, 29, 41, 47, 52]"
nextgqa:5478970215:9,nextgqa,mdp3_8,"[2, 6, 12, 27, 54, 55, 57, 58]"
nextgqa:5478970215:9,nextgqa,plain_dpp_8,"[2, 6, 32, 54, 55, 57, 58, 63]"
nextgqa:5493350492:1,nextgqa,mdp3_8,"[8, 27, 30, 52, 57, 58, 59, 60]"
nextgqa:5493350492:1,nextgqa,plain_dpp_8,"[8, 27, 35, 38, 58, 59, 60, 63]"
nextgqa:5499561130:10,nextgqa,mdp3_8,"[4, 18, 33, 34, 40, 51, 53, 56]"
nextgqa:5499561130:10,nextgqa,plain_dpp_8,"[4, 18, 33, 34, 40, 51, 53, 56]"
nextgqa:5514739631:4,nextgqa,mdp3_8,"[20, 26, 31, 38, 41, 53, 55, 63]"
nextgqa:5514739631:4,nextgqa,plain_dpp_8,"[20, 23, 38, 41, 53, 55, 60, 61]"
nextgqa:5544695007:3,nextgqa,mdp3_8,"[1, 12, 31, 37, 42, 45, 55, 56]"
nextgqa:5544695007:3,nextgqa,plain_dpp_8,"[6, 12, 35, 37, 42, 45, 49, 54]"
nextgqa:5553110507:2,nextgqa,mdp3_8,"[0, 17, 19, 21, 29, 38, 58, 62]"
nextgqa:5553110507:2,nextgqa,plain_dpp_8,"[16, 19, 21, 28, 29, 38, 58, 62]"
nextgqa:5563357894:0,nextgqa,mdp3_8,"[2, 13, 17, 21, 24, 31, 47, 54]"
nextgqa:5563357894:0,nextgqa,plain_dpp_8,"[2, 13, 17, 21, 24, 52, 55, 59]"
nextgqa:5589529025:0,nextgqa,mdp3_8,"[0, 11, 16, 23, 31, 49, 59, 63]"
nextgqa:5589529025:0,nextgqa,plain_dpp_8,"[0, 11, 16, 24, 32, 42, 49, 63]"
nextgqa:5589529025:1,nextgqa,mdp3_8,"[11, 21, 27, 32, 40, 49, 61, 63]"
nextgqa:5589529025:1,nextgqa,plain_dpp_8,"[16, 21, 26, 32, 34, 40, 49, 61]"
nextgqa:5602364659:6,nextgqa,mdp3_8,"[4, 10, 26, 29, 40, 44, 53, 58]"
nextgqa:5602364659:6,nextgqa,plain_dpp_8,"[0, 7, 26, 29, 40, 44, 53, 58]"
nextgqa:5608598769:3,nextgqa,mdp3_8,"[0, 14, 28, 35, 47, 49, 52, 54]"
nextgqa:5608598769:3,nextgqa,plain_dpp_8,"[5, 13, 14, 28, 35, 48, 52, 54]"
nextgqa:5608598769:8,nextgqa,mdp3_8,"[0, 5, 13, 28, 35, 49, 52, 59]"
nextgqa:5608598769:8,nextgqa,plain_dpp_8,"[0, 5, 28, 35, 47, 49, 52, 59]"
nextgqa:5646554288:2,nextgqa,mdp3_8,"[1, 3, 8, 24, 31, 39, 44, 59]"
nextgqa:5646554288:2,nextgqa,plain_dpp_8,"[1, 3, 8, 22, 30, 31, 44, 59]"
nextgqa:5646554288:4,nextgqa,mdp3_8,"[3, 9, 17, 31, 36, 44, 47, 57]"
nextgqa:5646554288:4,nextgqa,plain_dpp_8,"[3, 9, 10, 17, 31, 36, 44, 47]"
nextgqa:5646554288:9,nextgqa,mdp3_8,"[5, 9, 10, 31, 39, 44, 46, 61]"
nextgqa:5646554288:9,nextgqa,plain_dpp_8,"[5, 8, 10, 31, 40, 44, 46, 61]"
nextgqa:5650793185:4,nextgqa,mdp3_8,"[4, 7, 9, 17, 37, 38, 41, 53]"
nextgqa:5650793185:4,nextgqa,plain_dpp_8,"[4, 9, 16, 32, 34, 37, 41, 53]"
nextgqa:5678689001:3,nextgqa,mdp3_8,"[2, 7, 12, 32, 39, 45, 50, 61]"
nextgqa:5678689001:3,nextgqa,plain_dpp_8,"[2, 7, 12, 13, 24, 45, 50, 61]"
nextgqa:5706585620:2,nextgqa,mdp3_8,"[12, 19, 25, 29, 33, 44, 47, 48]"
nextgqa:5706585620:2,nextgqa,plain_dpp_8,"[12, 18, 19, 25, 29, 44, 47, 50]"
nextgqa:5728022703:5,nextgqa,mdp3_8,"[0, 10, 32, 48, 57, 59, 60, 62]"
nextgqa:5728022703:5,nextgqa,plain_dpp_8,"[0, 1, 10, 32, 48, 57, 59, 62]"
nextgqa:5728022703:6,nextgqa,mdp3_8,"[0, 3, 15, 21, 29, 57, 59, 62]"
nextgqa:5728022703:6,nextgqa,plain_dpp_8,"[0, 3, 15, 21, 32, 52, 57, 59]"
nextgqa:5750350083:1,nextgqa,mdp3_8,"[3, 12, 21, 28, 40, 47, 54, 62]"
nextgqa:5750350083:1,nextgqa,plain_dpp_8,"[3, 12, 13, 21, 26, 28, 34, 60]"
nextgqa:5750350083:2,nextgqa,mdp3_8,"[3, 11, 27, 29, 31, 36, 54, 63]"
nextgqa:5750350083:2,nextgqa,plain_dpp_8,"[3, 11, 26, 27, 29, 31, 47, 54]"
nextgqa:5750350083:4,nextgqa,mdp3_8,"[3, 11, 13, 21, 26, 28, 30, 63]"
nextgqa:5750350083:4,nextgqa,plain_dpp_8,"[3, 11, 13, 19, 21, 28, 35, 59]"
nextgqa:5750350083:7,nextgqa,mdp3_8,"[5, 10, 11, 21, 28, 30, 54, 63]"
nextgqa:5750350083:7,nextgqa,plain_dpp_8,"[5, 10, 11, 12, 21, 28, 35, 53]"
nextgqa:5807908661:4,nextgqa,mdp3_8,"[2, 16, 22, 23, 25, 28, 50, 62]"
nextgqa:5807908661:4,nextgqa,plain_dpp_8,"[2, 15, 22, 23, 25, 27, 28, 56]"
nextgqa:5818846033:2,nextgqa,mdp3_8,"[15, 16, 19, 21, 40, 52, 58, 59]"
nextgqa:5818846033:2,nextgqa,plain_dpp_8,"[15, 16, 19, 21, 41, 53, 58, 59]"
nextgqa:5818846033:7,nextgqa,mdp3_8,"[17, 19, 21, 31, 40, 53, 58, 59]"
nextgqa:5818846033:7,nextgqa,plain_dpp_8,"[15, 19, 21, 32, 42, 52, 58, 59]"
nextgqa:5832442216:3,nextgqa,mdp3_8,"[4, 7, 12, 31, 48, 49, 52, 60]"
nextgqa:5832442216:3,nextgqa,plain_dpp_8,"[4, 6, 12, 31, 48, 49, 52, 60]"
nextgqa:5864047618:8,nextgqa,mdp3_8,"[12, 30, 32, 37, 39, 51, 59, 61]"
nextgqa:5864047618:8,nextgqa,plain_dpp_8,"[18, 24, 32, 37, 44, 51, 59, 61]"
nextgqa:5866947362:4,nextgqa,mdp3_8,"[4, 16, 31, 48, 51, 52, 57, 58]"
nextgqa:5866947362:4,nextgqa,plain_dpp_8,"[26, 31, 48, 51, 52, 53, 57, 58]"
nextgqa:5875210125:8,nextgqa,mdp3_8,"[31, 35, 38, 47, 53, 59, 61, 63]"
nextgqa:5875210125:8,nextgqa,plain_dpp_8,"[34, 35, 38, 46, 53, 59, 61, 63]"
nextgqa:5880312109:2,nextgqa,mdp3_8,"[5, 14, 15, 21, 27, 55, 57, 63]"
nextgqa:5880312109:2,nextgqa,plain_dpp_8,"[0, 11, 15, 21, 27, 30, 55, 57]"
nextgqa:5880312109:5,nextgqa,mdp3_8,"[0, 8, 15, 21, 27, 44, 58, 60]"
nextgqa:5880312109:5,nextgqa,plain_dpp_8,"[0, 11, 15, 21, 27, 58, 60, 62]"
nextgqa:5912473393:3,nextgqa,mdp3_8,"[1, 18, 27, 29, 35, 41, 55, 63]"
nextgqa:5912473393:3,nextgqa,plain_dpp_8,"[1, 10, 16, 29, 37, 41, 45, 63]"
nextgqa:5912473393:4,nextgqa,mdp3_8,"[5, 10, 22, 26, 30, 41, 45, 63]"
nextgqa:5912473393:4,nextgqa,plain_dpp_8,"[0, 8, 10, 16, 40, 45, 55, 63]"
nextgqa:5913320110:7,nextgqa,mdp3_8,"[1, 11, 21, 24, 26, 47, 61, 63]"
nextgqa:5913320110:7,nextgqa,plain_dpp_8,"[1, 2, 11, 21, 26, 47, 61, 63]"
nextgqa:5918453123:4,nextgqa,mdp3_8,"[1, 4, 5, 6, 8, 20, 52, 63]"
nextgqa:5918453123:4,nextgqa,plain_dpp_8,"[1, 4, 5, 6, 8, 20, 52, 63]"
nextgqa:5918453123:5,nextgqa,mdp3_8,"[1, 3, 4, 5, 6, 18, 20, 63]"
nextgqa:5918453123:5,nextgqa,plain_dpp_8,"[1, 3, 4, 5, 6, 20, 52, 63]"
nextgqa:5925869325:8,nextgqa,mdp3_8,"[0, 12, 19, 38, 39, 46, 54, 57]"
nextgqa:5925869325:8,nextgqa,plain_dpp_8,"[0, 19, 21, 38, 46, 54, 55, 57]"
nextgqa:5929534589:1,nextgqa,mdp3_8,"[0, 5, 11, 14, 31, 38, 45, 62]"
nextgqa:5929534589:1,nextgqa,plain_dpp_8,"[0, 5, 11, 14, 38, 39, 54, 61]"
nextgqa:5965267539:3,nextgqa,mdp3_8,"[14, 15, 22, 28, 33, 35, 36, 55]"
nextgqa:5965267539:3,nextgqa,plain_dpp_8,"[14, 15, 28, 33, 36, 41, 55, 61]"
nextgqa:5965267539:7,nextgqa,mdp3_8,"[3, 15, 18, 28, 33, 35, 36, 56]"
nextgqa:5965267539:7,nextgqa,plain_dpp_8,"[3, 15, 18, 28, 34, 36, 41, 42]"
nextgqa:5969368435:4,nextgqa,mdp3_8,"[7, 9, 22, 29, 34, 45, 57, 60]"
nextgqa:5969368435:4,nextgqa,plain_dpp_8,"[7, 9, 32, 34, 40, 45, 57, 60]"
nextgqa:5972972222:2,nextgqa,mdp3_8,"[6, 10, 16, 22, 29, 35, 42, 60]"
nextgqa:5972972222:2,nextgqa,plain_dpp_8,"[6, 10, 17, 20, 35, 43, 55, 60]"
nextgqa:6026054776:3,nextgqa,mdp3_8,"[3, 18, 26, 31, 44, 46, 62, 63]"
nextgqa:6026054776:3,nextgqa,plain_dpp_8,"[3, 22, 37, 41, 44, 46, 62, 63]"
nextgqa:6029706386:5,nextgqa,mdp3_8,"[0, 13, 26, 27, 30, 36, 55, 63]"
nextgqa:6029706386:5,nextgqa,plain_dpp_8,"[0, 3, 16, 26, 28, 36, 38, 63]"
nextgqa:6029706386:8,nextgqa,mdp3_8,"[0, 3, 13, 27, 30, 36, 55, 63]"
nextgqa:6029706386:8,nextgqa,plain_dpp_8,"[0, 3, 16, 30, 35, 36, 53, 56]"
nextgqa:6031282471:4,nextgqa,mdp3_8,"[8, 11, 12, 14, 18, 26, 45, 53]"
nextgqa:6031282471:4,nextgqa,plain_dpp_8,"[8, 11, 12, 14, 18, 27, 45, 53]"
nextgqa:6042037966:4,nextgqa,mdp3_8,"[0, 1, 11, 14, 25, 52, 60, 62]"
nextgqa:6042037966:4,nextgqa,plain_dpp_8,"[0, 1, 10, 13, 25, 52, 60, 62]"
nextgqa:6045316181:12,nextgqa,mdp3_8,"[5, 10, 14, 22, 25, 29, 32, 62]"
nextgqa:6045316181:12,nextgqa,plain_dpp_8,"[5, 10, 14, 22, 25, 32, 62, 63]"
nextgqa:6045316181:4,nextgqa,mdp3_8,"[14, 22, 25, 26, 30, 33, 62, 63]"
nextgqa:6045316181:4,nextgqa,plain_dpp_8,"[5, 14, 22, 30, 32, 34, 52, 63]"
nextgqa:6071633426:1,nextgqa,mdp3_8,"[6, 21, 31, 40, 50, 51, 54, 63]"
nextgqa:6071633426:1,nextgqa,plain_dpp_8,"[0, 6, 25, 40, 50, 51, 54, 58]"
nextgqa:6129191741:0,nextgqa,mdp3_8,"[1, 6, 8, 15, 23, 31, 45, 57]"
nextgqa:6129191741:0,nextgqa,plain_dpp_8,"[1, 6, 8, 10, 15, 23, 31, 45]"
nextgqa:6181099606:1,nextgqa,mdp3_8,"[5, 10, 16, 22, 30, 42, 44, 63]"
nextgqa:6181099606:1,nextgqa,plain_dpp_8,"[5, 10, 16, 22, 30, 39, 46, 63]"
nextgqa:6181099606:3,nextgqa,mdp3_8,"[2, 9, 16, 22, 34, 38, 46, 57]"
nextgqa:6181099606:3,nextgqa,plain_dpp_8,"[5, 16, 22, 34, 38, 44, 46, 57]"
nextgqa:6181099606:5,nextgqa,mdp3_8,"[2, 4, 12, 19, 22, 36, 42, 46]"
nextgqa:6181099606:5,nextgqa,plain_dpp_8,"[10, 12, 19, 22, 42, 44, 46, 48]"
nextgqa:6199427603:2,nextgqa,mdp3_8,"[2, 16, 40, 45, 52, 53, 57, 61]"
nextgqa:6199427603:2,nextgqa,plain_dpp_8,"[2, 7, 39, 45, 52, 53, 57, 61]"
nextgqa:6224708185:0,nextgqa,mdp3_8,"[0, 7, 10, 20, 23, 24, 50, 61]"
nextgqa:6224708185:0,nextgqa,plain_dpp_8,"[7, 10, 20, 22, 23, 24, 41, 48]"
