item_id,benchmark,condition,selected_candidate_indices
lvbench:38,lvbench,mdp3_8,"[21, 25, 26, 28, 35, 47, 51, 52]"
lvbench:38,lvbench,plain_dpp_8,"[14, 21, 25, 26, 35, 47, 51, 52]"
lvbench:3919,lvbench,mdp3_8,"[0, 3, 26, 28, 35, 42, 52, 55]"
lvbench:3919,lvbench,plain_dpp_8,"[0, 3, 27, 28, 35, 41, 52, 58]"
lvbench:3924,lvbench,mdp3_8,"[1, 2, 10, 12, 14, 42, 53, 58]"
lvbench:3924,lvbench,plain_dpp_8,"[2, 10, 23, 35, 39, 42, 53, 58]"
lvbench:3927,lvbench,mdp3_8,"[2, 7, 10, 12, 23, 42, 55, 58]"
lvbench:3927,lvbench,plain_dpp_8,"[2, 3, 10, 12, 23, 35, 42, 58]"
lvbench:3934,lvbench,mdp3_8,"[2, 16, 24, 27, 35, 37, 48, 59]"
lvbench:3934,lvbench,plain_dpp_8,"[2, 24, 27, 35, 37, 58, 59, 61]"
lvbench:3937,lvbench,mdp3_8,"[4, 10, 12, 22, 33, 35, 52, 58]"
lvbench:3937,lvbench,plain_dpp_8,"[4, 10, 12, 22, 35, 41, 52, 58]"
lvbench:3939,lvbench,mdp3_8,"[0, 2, 10, 12, 19, 35, 52, 63]"
lvbench:3939,lvbench,plain_dpp_8,"[0, 2, 10, 12, 19, 30, 52, 63]"
lvbench:3961,lvbench,mdp3_8,"[2, 8, 23, 30, 38, 46, 56, 58]"
lvbench:3961,lvbench,plain_dpp_8,"[2, 7, 13, 30, 38, 46, 56, 58]"
lvbench:3976,lvbench,mdp3_8,"[9, 20, 21, 37, 38, 51, 53, 63]"
lvbench:3976,lvbench,plain_dpp_8,"[0, 9, 21, 25, 31, 37, 38, 63]"
lvbench:3978,lvbench,mdp3_8,"[15, 20, 21, 37, 43, 52, 58, 63]"
lvbench:3978,lvbench,plain_dpp_8,"[15, 20, 21, 26, 30, 31, 38, 63]"
lvbench:398,lvbench,mdp3_8,"[4, 10, 20, 25, 39, 45, 49, 59]"
lvbench:398,lvbench,plain_dpp_8,"[4, 10, 25, 37, 39, 45, 49, 59]"
lvbench:3988,lvbench,mdp3_8,"[7, 9, 11, 20, 21, 37, 51, 63]"
lvbench:3988,lvbench,plain_dpp_8,"[9, 20, 21, 28, 46, 51, 59, 63]"
lvbench:399,lvbench,mdp3_8,"[10, 11, 24, 30, 50, 52, 56, 59]"
lvbench:399,lvbench,plain_dpp_8,"[10, 11, 24, 30, 50, 52, 56, 59]"
lvbench:3997,lvbench,mdp3_8,"[20, 21, 26, 27, 37, 38, 58, 63]"
lvbench:3997,lvbench,plain_dpp_8,"[0, 20, 21, 27, 38, 58, 62, 63]"
lvbench:4005,lvbench,mdp3_8,"[1, 5, 6, 24, 30, 34, 62, 63]"
lvbench:4005,lvbench,plain_dpp_8,"[1, 5, 6, 23, 24, 30, 54, 63]"
lvbench:4010,lvbench,mdp3_8,"[1, 5, 6, 24, 30, 34, 62, 63]"
lvbench:4010,lvbench,plain_dpp_8,"[1, 5, 6, 23, 24, 30, 54, 63]"
lvbench:4015,lvbench,mdp3_8,"[1, 6, 24, 30, 46, 54, 61, 63]"
lvbench:4015,lvbench,plain_dpp_8,"[1, 6, 19, 30, 32, 54, 61, 63]"
lvbench:4025,lvbench,mdp3_8,"[12, 19, 24, 30, 39, 43, 46, 54]"
lvbench:4025,lvbench,plain_dpp_8,"[13, 19, 23, 24, 30, 39, 43, 54]"
lvbench:4027,lvbench,mdp3_8,"[6, 19, 24, 26, 30, 46, 54, 63]"
lvbench:4027,lvbench,plain_dpp_8,"[6, 19, 23, 24, 26, 30, 54, 63]"
lvbench:403,lvbench,mdp3_8,"[10, 24, 31, 39, 50, 52, 56, 57]"
lvbench:403,lvbench,plain_dpp_8,"[24, 31, 39, 50, 52, 56, 57, 62]"
lvbench:4054,lvbench,mdp3_8,"[0, 2, 5, 6, 7, 51, 62, 63]"
lvbench:4054,lvbench,plain_dpp_8,"[0, 2, 5, 6, 7, 18, 62, 63]"
lvbench:4055,lvbench,mdp3_8,"[3, 4, 7, 8, 21, 59, 60, 62]"
lvbench:4055,lvbench,plain_dpp_8,"[3, 4, 7, 8, 56, 59, 60, 62]"
lvbench:4058,lvbench,mdp3_8,"[0, 2, 3, 4, 6, 30, 54, 63]"
lvbench:4058,lvbench,plain_dpp_8,"[0, 2, 3, 4, 6, 30, 54, 63]"
lvbench:4086,lvbench,mdp3_8,"[19, 29, 41, 47, 50, 54, 56, 62]"
lvbench:4086,lvbench,plain_dpp_8,"[13, 18, 29, 47, 50, 51, 56, 62]"
lvbench:4090,lvbench,mdp3_8,"[1, 5, 10, 12, 32, 35, 51, 63]"
lvbench:4090,lvbench,plain_dpp_8,"[5, 12, 16, 32, 36, 51, 56, 63]"
lvbench:4098,lvbench,mdp3_8,"[0, 1, 51, 56, 57, 58, 62, 63]"
lvbench:4098,lvbench,plain_dpp_8,"[4, 36, 51, 56, 57, 58, 62, 63]"
lvbench:41,lvbench,mdp3_8,"[3, 5, 21, 29, 35, 36, 37, 62]"
lvbench:41,lvbench,plain_dpp_8,"[3, 5, 21, 29, 35, 36, 62, 63]"
lvbench:4104,lvbench,mdp3_8,"[1, 6, 36, 47, 51, 57, 58, 63]"
lvbench:4104,lvbench,plain_dpp_8,"[18, 22, 36, 47, 51, 57, 58, 63]"
lvbench:4114,lvbench,mdp3_8,"[2, 3, 5, 24, 53, 56, 60, 61]"
lvbench:4114,lvbench,plain_dpp_8,"[2, 3, 5, 24, 48, 56, 59, 61]"
lvbench:4119,lvbench,mdp3_8,"[2, 5, 19, 20, 32, 47, 55, 56]"
lvbench:4119,lvbench,plain_dpp_8,"[5, 6, 38, 46, 48, 55, 56, 61]"
lvbench:412,lvbench,mdp3_8,"[10, 11, 24, 31, 39, 52, 56, 59]"
lvbench:412,lvbench,plain_dpp_8,"[10, 11, 20, 24, 34, 39, 56, 62]"
lvbench:4128,lvbench,mdp3_8,"[10, 19, 20, 26, 37, 47, 48, 57]"
lvbench:4128,lvbench,plain_dpp_8,"[5, 18, 19, 25, 26, 47, 48, 57]"
lvbench:4132,lvbench,mdp3_8,"[4, 19, 23, 37, 46, 55, 56, 60]"
lvbench:4132,lvbench,plain_dpp_8,"[4, 19, 23, 37, 54, 55, 56, 59]"
lvbench:4133,lvbench,mdp3_8,"[2, 5, 12, 20, 35, 53, 56, 61]"
lvbench:4133,lvbench,plain_dpp_8,"[12, 25, 36, 47, 53, 56, 61, 62]"
lvbench:414,lvbench,mdp3_8,"[10, 20, 24, 31, 39, 52, 56, 59]"
lvbench:414,lvbench,plain_dpp_8,"[20, 24, 34, 39, 50, 52, 56, 62]"
lvbench:4146,lvbench,mdp3_8,"[4, 5, 16, 17, 32, 37, 42, 45]"
lvbench:4146,lvbench,plain_dpp_8,"[4, 5, 12, 17, 32, 37, 46, 52]"
lvbench:4151,lvbench,mdp3_8,"[2, 5, 10, 18, 19, 45, 49, 52]"
lvbench:4151,lvbench,plain_dpp_8,"[2, 4, 5, 10, 18, 32, 49, 52]"
lvbench:4152,lvbench,mdp3_8,"[2, 5, 16, 19, 26, 32, 36, 48]"
lvbench:4152,lvbench,plain_dpp_8,"[2, 5, 10, 26, 32, 36, 48, 52]"
lvbench:416,lvbench,mdp3_8,"[5, 7, 27, 29, 35, 39, 45, 53]"
lvbench:416,lvbench,plain_dpp_8,"[5, 7, 29, 35, 39, 45, 53, 58]"
lvbench:4160,lvbench,mdp3_8,"[2, 10, 18, 19, 30, 32, 39, 45]"
lvbench:4160,lvbench,plain_dpp_8,"[2, 3, 5, 10, 13, 30, 32, 45]"
lvbench:4169,lvbench,mdp3_8,"[0, 3, 6, 21, 47, 50, 60, 61]"
lvbench:4169,lvbench,plain_dpp_8,"[0, 6, 47, 49, 50, 55, 60, 61]"
lvbench:417,lvbench,mdp3_8,"[2, 21, 30, 36, 39, 52, 59, 62]"
lvbench:417,lvbench,plain_dpp_8,"[7, 30, 36, 39, 40, 52, 59, 62]"
lvbench:4182,lvbench,mdp3_8,"[10, 12, 22, 24, 32, 33, 51, 55]"
lvbench:4182,lvbench,plain_dpp_8,"[10, 12, 24, 33, 42, 49, 51, 55]"
lvbench:4188,lvbench,mdp3_8,"[3, 6, 10, 12, 16, 42, 55, 61]"
lvbench:4188,lvbench,plain_dpp_8,"[6, 12, 16, 26, 42, 47, 55, 61]"
lvbench:4197,lvbench,mdp3_8,"[5, 6, 13, 23, 37, 55, 58, 62]"
lvbench:4197,lvbench,plain_dpp_8,"[5, 6, 13, 23, 37, 55, 58, 62]"
lvbench:4198,lvbench,mdp3_8,"[5, 9, 20, 25, 26, 34, 50, 58]"
lvbench:4198,lvbench,plain_dpp_8,"[5, 9, 20, 25, 26, 46, 56, 58]"
lvbench:4201,lvbench,mdp3_8,"[9, 20, 23, 26, 28, 46, 55, 62]"
lvbench:4201,lvbench,plain_dpp_8,"[11, 20, 26, 28, 38, 46, 61, 62]"
lvbench:4207,lvbench,mdp3_8,"[9, 11, 13, 34, 46, 49, 55, 58]"
lvbench:4207,lvbench,plain_dpp_8,"[1, 9, 11, 13, 14, 46, 49, 55]"
lvbench:4212,lvbench,mdp3_8,"[9, 24, 25, 26, 34, 46, 47, 49]"
lvbench:4212,lvbench,plain_dpp_8,"[5, 9, 13, 26, 46, 47, 53, 62]"
lvbench:4215,lvbench,mdp3_8,"[9, 20, 24, 26, 34, 46, 49, 55]"
lvbench:4215,lvbench,plain_dpp_8,"[9, 20, 24, 26, 46, 49, 55, 62]"
lvbench:4222,lvbench,mdp3_8,"[0, 17, 23, 29, 32, 59, 62, 63]"
lvbench:4222,lvbench,plain_dpp_8,"[0, 12, 23, 29, 36, 43, 59, 62]"
lvbench:4223,lvbench,mdp3_8,"[1, 2, 17, 29, 36, 43, 59, 62]"
lvbench:4223,lvbench,plain_dpp_8,"[0, 1, 2, 17, 29, 36, 43, 59]"
lvbench:4226,lvbench,mdp3_8,"[1, 17, 28, 29, 35, 41, 58, 62]"
lvbench:4226,lvbench,plain_dpp_8,"[17, 28, 29, 35, 36, 42, 58, 62]"
lvbench:4243,lvbench,mdp3_8,"[0, 1, 3, 18, 36, 54, 59, 63]"
lvbench:4243,lvbench,plain_dpp_8,"[0, 1, 3, 18, 36, 54, 59, 61]"
lvbench:4305,lvbench,mdp3_8,"[3, 6, 7, 14, 19, 36, 62, 63]"
lvbench:4305,lvbench,plain_dpp_8,"[3, 6, 7, 12, 14, 19, 60, 62]"
lvbench:4307,lvbench,mdp3_8,"[3, 8, 12, 13, 15, 37, 60, 63]"
lvbench:4307,lvbench,plain_dpp_8,"[3, 7, 8, 12, 13, 15, 37, 60]"
lvbench:4319,lvbench,mdp3_8,"[3, 7, 13, 15, 18, 37, 59, 62]"
lvbench:4319,lvbench,plain_dpp_8,"[3, 7, 13, 15, 18, 37, 50, 62]"
lvbench:4320,lvbench,mdp3_8,"[3, 6, 7, 15, 30, 53, 59, 62]"
lvbench:4320,lvbench,plain_dpp_8,"[7, 13, 15, 38, 39, 50, 59, 62]"
lvbench:4324,lvbench,mdp3_8,"[3, 7, 13, 15, 17, 25, 34, 62]"
lvbench:4324,lvbench,plain_dpp_8,"[3, 7, 13, 15, 25, 34, 39, 62]"
lvbench:4325,lvbench,mdp3_8,"[3, 7, 13, 14, 19, 23, 42, 62]"
lvbench:4325,lvbench,plain_dpp_8,"[3, 7, 10, 13, 14, 19, 52, 62]"
lvbench:4330,lvbench,mdp3_8,"[0, 6, 11, 16, 19, 23, 54, 63]"
lvbench:4330,lvbench,plain_dpp_8,"[0, 1, 6, 11, 14, 16, 19, 23]"
lvbench:4331,lvbench,mdp3_8,"[1, 4, 11, 16, 19, 21, 45, 59]"
lvbench:4331,lvbench,plain_dpp_8,"[1, 4, 11, 16, 19, 21, 24, 59]"
lvbench:4339,lvbench,mdp3_8,"[6, 11, 19, 24, 30, 56, 59, 61]"
lvbench:4339,lvbench,plain_dpp_8,"[6, 11, 13, 19, 24, 45, 47, 59]"
lvbench:4343,lvbench,mdp3_8,"[4, 11, 17, 21, 22, 47, 58, 61]"
lvbench:4343,lvbench,plain_dpp_8,"[4, 11, 12, 19, 21, 22, 58, 61]"
lvbench:4345,lvbench,mdp3_8,"[3, 4, 17, 19, 38, 45, 55, 59]"
lvbench:4345,lvbench,plain_dpp_8,"[2, 3, 6, 12, 19, 59, 60, 61]"
lvbench:4350,lvbench,mdp3_8,"[1, 4, 11, 17, 19, 21, 45, 57]"
lvbench:4350,lvbench,plain_dpp_8,"[1, 4, 11, 16, 17, 19, 40, 57]"
lvbench:4454,lvbench,mdp3_8,"[0, 13, 29, 31, 43, 46, 49, 62]"
lvbench:4454,lvbench,plain_dpp_8,"[0, 9, 13, 16, 31, 43, 49, 62]"
lvbench:4461,lvbench,mdp3_8,"[8, 10, 13, 33, 44, 46, 52, 58]"
lvbench:4461,lvbench,plain_dpp_8,"[8, 13, 16, 24, 31, 44, 46, 52]"
lvbench:4471,lvbench,mdp3_8,"[3, 4, 6, 13, 37, 42, 58, 59]"
lvbench:4471,lvbench,plain_dpp_8,"[3, 4, 6, 13, 22, 30, 42, 58]"
lvbench:4472,lvbench,mdp3_8,"[4, 13, 18, 30, 31, 36, 38, 42]"
lvbench:4472,lvbench,plain_dpp_8,"[2, 4, 13, 18, 24, 30, 31, 42]"
lvbench:4490,lvbench,mdp3_8,"[1, 3, 24, 31, 36, 44, 48, 49]"
lvbench:4490,lvbench,plain_dpp_8,"[3, 24, 31, 36, 44, 49, 50, 59]"
lvbench:4491,lvbench,mdp3_8,"[1, 3, 13, 14, 21, 36, 44, 49]"
lvbench:4491,lvbench,plain_dpp_8,"[3, 13, 16, 21, 30, 36, 44, 49]"
lvbench:4495,lvbench,mdp3_8,"[3, 8, 21, 23, 26, 36, 39, 61]"
lvbench:4495,lvbench,plain_dpp_8,"[3, 8, 21, 23, 26, 36, 39, 61]"
lvbench:4496,lvbench,mdp3_8,"[3, 8, 24, 26, 27, 32, 59, 61]"
lvbench:4496,lvbench,plain_dpp_8,"[3, 8, 21, 26, 32, 44, 50, 61]"
lvbench:4498,lvbench,mdp3_8,"[6, 8, 23, 26, 27, 39, 56, 59]"
lvbench:4498,lvbench,plain_dpp_8,"[8, 26, 39, 50, 51, 52, 56, 60]"
lvbench:4500,lvbench,mdp3_8,"[8, 20, 25, 27, 32, 39, 48, 53]"
lvbench:4500,lvbench,plain_dpp_8,"[4, 8, 20, 32, 37, 50, 52, 53]"
lvbench:4599,lvbench,mdp3_8,"[5, 11, 15, 17, 18, 33, 48, 57]"
lvbench:4599,lvbench,plain_dpp_8,"[5, 11, 15, 17, 18, 30, 33, 57]"
lvbench:46,lvbench,mdp3_8,"[2, 18, 26, 30, 35, 50, 51, 62]"
lvbench:46,lvbench,plain_dpp_8,"[2, 18, 26, 30, 35, 36, 51, 62]"
lvbench:4607,lvbench,mdp3_8,"[3, 5, 8, 19, 34, 41, 43, 57]"
lvbench:4607,lvbench,plain_dpp_8,"[8, 19, 34, 41, 43, 54, 57, 58]"
lvbench:4683,lvbench,mdp3_8,"[5, 6, 7, 10, 17, 25, 45, 58]"
lvbench:4683,lvbench,plain_dpp_8,"[5, 6, 7, 10, 17, 45, 49, 58]"
lvbench:4691,lvbench,mdp3_8,"[1, 7, 19, 24, 41, 50, 52, 58]"
lvbench:4691,lvbench,plain_dpp_8,"[1, 7, 11, 19, 24, 30, 38, 52]"
lvbench:4694,lvbench,mdp3_8,"[3, 29, 30, 39, 44, 49, 51, 60]"
lvbench:4694,lvbench,plain_dpp_8,"[29, 30, 39, 40, 44, 49, 51, 60]"
lvbench:47,lvbench,mdp3_8,"[7, 18, 24, 27, 35, 47, 51, 62]"
lvbench:47,lvbench,plain_dpp_8,"[7, 18, 24, 27, 35, 47, 51, 62]"
lvbench:4703,lvbench,mdp3_8,"[0, 3, 14, 35, 39, 40, 46, 55]"
lvbench:4703,lvbench,plain_dpp_8,"[0, 3, 14, 35, 39, 40, 46, 60]"
lvbench:4704,lvbench,mdp3_8,"[8, 13, 24, 29, 36, 41, 47, 57]"
lvbench:4704,lvbench,plain_dpp_8,"[8, 24, 29, 36, 40, 51, 56, 57]"
lvbench:4706,lvbench,mdp3_8,"[1, 10, 25, 30, 36, 50, 52, 53]"
lvbench:4706,lvbench,plain_dpp_8,"[1, 10, 25, 30, 37, 50, 52, 53]"
lvbench:4717,lvbench,mdp3_8,"[13, 25, 30, 36, 39, 48, 50, 54]"
lvbench:4717,lvbench,plain_dpp_8,"[13, 30, 36, 39, 42, 48, 50, 54]"
lvbench:4724,lvbench,mdp3_8,"[9, 27, 36, 41, 45, 48, 49, 54]"
lvbench:4724,lvbench,plain_dpp_8,"[9, 27, 36, 41, 45, 48, 49, 54]"
lvbench:4725,lvbench,mdp3_8,"[1, 14, 36, 37, 43, 45, 48, 49]"
lvbench:4725,lvbench,plain_dpp_8,"[0, 2, 14, 36, 43, 45, 48, 49]"
lvbench:4730,lvbench,mdp3_8,"[9, 30, 36, 39, 43, 48, 50, 54]"
lvbench:4730,lvbench,plain_dpp_8,"[9, 30, 36, 39, 43, 48, 50, 54]"
lvbench:4747,lvbench,mdp3_8,"[19, 21, 22, 26, 27, 41, 48, 52]"
lvbench:4747,lvbench,plain_dpp_8,"[19, 21, 22, 26, 27, 33, 41, 48]"
lvbench:4748,lvbench,mdp3_8,"[19, 21, 22, 33, 54, 55, 62, 63]"
lvbench:4748,lvbench,plain_dpp_8,"[19, 22, 33, 37, 43, 59, 62, 63]"
lvbench:4765,lvbench,mdp3_8,"[21, 22, 30, 37, 39, 41, 56, 63]"
lvbench:4765,lvbench,plain_dpp_8,"[30, 37, 39, 41, 42, 56, 61, 63]"
lvbench:4783,lvbench,mdp3_8,"[15, 21, 22, 23, 25, 31, 38, 42]"
lvbench:4783,lvbench,plain_dpp_8,"[15, 20, 21, 22, 23, 25, 29, 37]"
lvbench:4789,lvbench,mdp3_8,"[17, 23, 25, 28, 30, 31, 33, 59]"
lvbench:4789,lvbench,plain_dpp_8,"[17, 23, 25, 28, 29, 30, 31, 33]"
lvbench:4792,lvbench,mdp3_8,"[5, 9, 22, 29, 30, 32, 34, 44]"
lvbench:4792,lvbench,plain_dpp_8,"[5, 9, 22, 28, 29, 30, 32, 44]"
lvbench:4794,lvbench,mdp3_8,"[7, 9, 15, 31, 42, 51, 55, 61]"
lvbench:4794,lvbench,plain_dpp_8,"[7, 9, 15, 16, 24, 31, 61, 62]"
lvbench:4831,lvbench,mdp3_8,"[1, 13, 15, 25, 26, 36, 41, 42]"
lvbench:4831,lvbench,plain_dpp_8,"[1, 9, 13, 15, 25, 26, 36, 42]"
lvbench:4838,lvbench,mdp3_8,"[1, 6, 15, 20, 26, 41, 42, 47]"
lvbench:4838,lvbench,plain_dpp_8,"[1, 6, 15, 20, 26, 41, 42, 47]"
lvbench:484,lvbench,mdp3_8,"[0, 2, 4, 18, 38, 41, 60, 62]"
lvbench:484,lvbench,plain_dpp_8,"[0, 2, 3, 4, 18, 41, 60, 62]"
lvbench:4845,lvbench,mdp3_8,"[0, 1, 5, 19, 26, 36, 55, 56]"
lvbench:4845,lvbench,plain_dpp_8,"[0, 1, 5, 19, 26, 36, 55, 56]"
lvbench:4847,lvbench,mdp3_8,"[1, 3, 9, 15, 47, 52, 53, 56]"
lvbench:4847,lvbench,plain_dpp_8,"[1, 3, 9, 26, 47, 52, 53, 56]"
lvbench:4849,lvbench,mdp3_8,"[0, 1, 9, 26, 38, 47, 52, 55]"
lvbench:4849,lvbench,plain_dpp_8,"[0, 1, 20, 26, 36, 38, 47, 52]"
lvbench:4852,lvbench,mdp3_8,"[1, 3, 13, 26, 36, 40, 52, 56]"
lvbench:4852,lvbench,plain_dpp_8,"[1, 3, 13, 26, 36, 41, 52, 56]"
lvbench:487,lvbench,mdp3_8,"[11, 13, 18, 25, 26, 37, 39, 41]"
lvbench:487,lvbench,plain_dpp_8,"[4, 11, 13, 18, 19, 25, 26, 41]"
lvbench:491,lvbench,mdp3_8,"[8, 9, 18, 25, 26, 41, 49, 52]"
lvbench:491,lvbench,plain_dpp_8,"[8, 9, 18, 21, 25, 26, 49, 60]"
lvbench:4957,lvbench,mdp3_8,"[1, 2, 4, 29, 31, 35, 47, 54]"
lvbench:4957,lvbench,plain_dpp_8,"[1, 2, 3, 4, 29, 31, 47, 54]"
lvbench:4961,lvbench,mdp3_8,"[2, 4, 16, 27, 34, 35, 55, 59]"
lvbench:4961,lvbench,plain_dpp_8,"[2, 16, 27, 34, 41, 43, 54, 59]"
lvbench:4966,lvbench,mdp3_8,"[2, 12, 19, 27, 36, 41, 59, 61]"
lvbench:4966,lvbench,plain_dpp_8,"[2, 12, 19, 27, 36, 41, 59, 61]"
lvbench:4969,lvbench,mdp3_8,"[2, 11, 15, 27, 47, 53, 54, 57]"
lvbench:4969,lvbench,plain_dpp_8,"[2, 5, 10, 15, 27, 47, 54, 57]"
lvbench:4972,lvbench,mdp3_8,"[2, 4, 12, 29, 31, 46, 47, 59]"
lvbench:4972,lvbench,plain_dpp_8,"[2, 4, 12, 27, 29, 31, 46, 47]"
lvbench:4976,lvbench,mdp3_8,"[4, 9, 19, 29, 34, 49, 54, 59]"
lvbench:4976,lvbench,plain_dpp_8,"[4, 19, 29, 31, 34, 49, 54, 59]"
lvbench:4977,lvbench,mdp3_8,"[2, 15, 26, 27, 30, 42, 53, 59]"
lvbench:4977,lvbench,plain_dpp_8,"[2, 15, 26, 27, 28, 42, 47, 59]"
lvbench:4982,lvbench,mdp3_8,"[2, 8, 9, 14, 34, 39, 55, 58]"
lvbench:4982,lvbench,plain_dpp_8,"[2, 8, 9, 34, 39, 47, 55, 58]"
lvbench:499,lvbench,mdp3_8,"[3, 12, 13, 24, 37, 40, 44, 53]"
lvbench:499,lvbench,plain_dpp_8,"[0, 3, 12, 13, 23, 24, 40, 44]"
lvbench:5003,lvbench,mdp3_8,"[2, 3, 13, 14, 27, 42, 59, 62]"
lvbench:5003,lvbench,plain_dpp_8,"[2, 3, 5, 13, 27, 42, 59, 62]"
lvbench:503,lvbench,mdp3_8,"[3, 15, 19, 24, 37, 39, 44, 59]"
lvbench:503,lvbench,plain_dpp_8,"[3, 7, 15, 19, 24, 37, 44, 59]"
lvbench:5048,lvbench,mdp3_8,"[1, 10, 14, 27, 41, 56, 61, 63]"
lvbench:5048,lvbench,plain_dpp_8,"[1, 10, 14, 27, 41, 54, 56, 63]"
lvbench:5049,lvbench,mdp3_8,"[1, 21, 27, 30, 41, 44, 47, 49]"
lvbench:5049,lvbench,plain_dpp_8,"[1, 21, 27, 30, 41, 44, 50, 62]"
lvbench:5054,lvbench,mdp3_8,"[25, 26, 27, 42, 43, 59, 62, 63]"
lvbench:5054,lvbench,plain_dpp_8,"[26, 27, 38, 42, 43, 59, 62, 63]"
lvbench:5061,lvbench,mdp3_8,"[21, 26, 40, 42, 44, 48, 52, 62]"
lvbench:5061,lvbench,plain_dpp_8,"[21, 26, 30, 41, 44, 48, 52, 62]"
lvbench:5064,lvbench,mdp3_8,"[6, 11, 13, 20, 33, 34, 40, 53]"
lvbench:5064,lvbench,plain_dpp_8,"[6, 11, 13, 14, 20, 34, 46, 53]"
lvbench:5069,lvbench,mdp3_8,"[2, 5, 13, 19, 33, 34, 40, 51]"
lvbench:5069,lvbench,plain_dpp_8,"[2, 5, 13, 19, 33, 34, 40, 55]"
lvbench:5070,lvbench,mdp3_8,"[13, 15, 34, 37, 39, 41, 49, 53]"
lvbench:5070,lvbench,plain_dpp_8,"[13, 14, 15, 37, 39, 41, 49, 53]"
lvbench:5075,lvbench,mdp3_8,"[3, 6, 17, 22, 34, 37, 40, 49]"
lvbench:5075,lvbench,plain_dpp_8,"[3, 6, 17, 34, 37, 43, 50, 53]"
lvbench:5078,lvbench,mdp3_8,"[2, 5, 11, 14, 20, 43, 49, 61]"
lvbench:5078,lvbench,plain_dpp_8,"[2, 5, 9, 11, 14, 20, 49, 61]"
lvbench:5086,lvbench,mdp3_8,"[6, 11, 14, 17, 40, 44, 48, 49]"
lvbench:5086,lvbench,plain_dpp_8,"[2, 6, 11, 14, 17, 44, 48, 49]"
lvbench:5088,lvbench,mdp3_8,"[2, 5, 11, 14, 20, 36, 55, 61]"
lvbench:5088,lvbench,plain_dpp_8,"[2, 5, 11, 14, 20, 47, 55, 63]"
lvbench:510,lvbench,mdp3_8,"[8, 9, 10, 13, 27, 37, 43, 49]"
lvbench:510,lvbench,plain_dpp_8,"[8, 9, 10, 13, 27, 37, 43, 49]"
lvbench:5102,lvbench,mdp3_8,"[0, 6, 20, 26, 28, 38, 43, 61]"
lvbench:5102,lvbench,plain_dpp_8,"[0, 6, 20, 26, 28, 31, 38, 43]"
lvbench:5113,lvbench,mdp3_8,"[9, 11, 13, 17, 23, 53, 57, 60]"
lvbench:5113,lvbench,plain_dpp_8,"[4, 9, 11, 17, 23, 53, 57, 60]"
lvbench:5114,lvbench,mdp3_8,"[8, 22, 28, 30, 39, 40, 47, 52]"
lvbench:5114,lvbench,plain_dpp_8,"[8, 15, 22, 28, 30, 39, 40, 59]"
lvbench:5118,lvbench,mdp3_8,"[24, 26, 27, 28, 34, 37, 39, 57]"
lvbench:5118,lvbench,plain_dpp_8,"[26, 27, 28, 34, 37, 39, 57, 59]"
lvbench:5124,lvbench,mdp3_8,"[9, 13, 24, 25, 26, 37, 40, 55]"
lvbench:5124,lvbench,plain_dpp_8,"[9, 13, 18, 26, 37, 40, 55, 59]"
lvbench:5127,lvbench,mdp3_8,"[1, 2, 3, 16, 20, 35, 37, 55]"
lvbench:5127,lvbench,plain_dpp_8,"[1, 2, 3, 16, 20, 35, 37, 55]"
lvbench:5129,lvbench,mdp3_8,"[1, 11, 16, 18, 35, 45, 48, 61]"
lvbench:5129,lvbench,plain_dpp_8,"[1, 11, 16, 18, 28, 45, 48, 61]"
lvbench:5132,lvbench,mdp3_8,"[1, 8, 14, 27, 35, 47, 48, 50]"
lvbench:5132,lvbench,plain_dpp_8,"[1, 8, 14, 27, 35, 47, 48, 53]"
lvbench:5142,lvbench,mdp3_8,"[1, 11, 15, 24, 35, 37, 53, 55]"
lvbench:5142,lvbench,plain_dpp_8,"[1, 11, 15, 20, 24, 35, 37, 55]"
lvbench:5145,lvbench,mdp3_8,"[2, 24, 30, 31, 40, 48, 53, 60]"
lvbench:5145,lvbench,plain_dpp_8,"[2, 24, 26, 30, 40, 48, 53, 60]"
lvbench:5148,lvbench,mdp3_8,"[11, 15, 21, 24, 31, 32, 43, 55]"
lvbench:5148,lvbench,plain_dpp_8,"[11, 15, 20, 21, 24, 35, 43, 60]"
lvbench:5150,lvbench,mdp3_8,"[2, 4, 26, 28, 31, 33, 47, 58]"
lvbench:5150,lvbench,plain_dpp_8,"[1, 2, 4, 28, 31, 33, 47, 58]"
lvbench:516,lvbench,mdp3_8,"[3, 8, 15, 18, 19, 23, 49, 57]"
lvbench:516,lvbench,plain_dpp_8,"[3, 8, 15, 17, 18, 19, 23, 44]"
lvbench:5161,lvbench,mdp3_8,"[1, 3, 4, 38, 47, 55, 56, 62]"
lvbench:5161,lvbench,plain_dpp_8,"[1, 3, 4, 12, 27, 38, 47, 55]"
lvbench:5162,lvbench,mdp3_8,"[7, 8, 12, 36, 52, 56, 57, 61]"
lvbench:5162,lvbench,plain_dpp_8,"[7, 8, 11, 12, 30, 33, 52, 57]"
lvbench:5168,lvbench,mdp3_8,"[5, 8, 9, 15, 23, 40, 52, 62]"
lvbench:5168,lvbench,plain_dpp_8,"[5, 8, 9, 15, 23, 25, 40, 52]"
lvbench:5171,lvbench,mdp3_8,"[2, 6, 7, 9, 23, 37, 38, 45]"
