model,benchmark,item_id,context_index,pair_type,a,ab,b,baseline,interaction,absolute_interaction,source_video_id,candidate_a_time,candidate_b_time,evidence_pair,utility_a,utility_b,main_abs_sum,main_abs_max,main_abs_difference,main_signed_sum,baseline_magnitude,temporal_distance,main_abs_sum_squared,outside_common_support,selection_group,magnitude_quartile,case_id,question,options,answer,frame_a_image,frame_b_image
internvl35_38b,nextgqa,nextgqa:3579030253:9,2,outside_outside,3.5405258163809776,-3.7814890295267105,6.117785612586886,5.651616168674082,-7.788184289820492,7.788184289820492,3579030253,1.7997980000000002,32.84631350000001,0.0,-2.111090352293104,0.4661694439128041,2.577259796205908,2.111090352293104,1.6449209083802998,-1.6449209083802998,5.651616168674082,31.04651550000001,6.642268057139319,True,stress_negative_outside_outside,,case_087,what was the dog in the background doing,"[""play with green toy"", ""resting and watching"", ""let out tongue"", ""hop forward"", ""sniff around""]",B,images/case_087_a.jpg,images/case_087_b.jpg
qwen3_vl_32b,lvbench,lvbench:274,2,outside_outside,0.7822640538215637,2.7046535313129425,5.947796888183802,-3.7340877652168274,-7.759495175909251,7.759495175909251,TJR1oYDDTwg,50.97533333333334,865.7841770833334,0.0,4.516351819038391,9.68188465340063,14.19823647243902,9.68188465340063,5.165532834362239,14.19823647243902,3.7340877652168274,814.80884375,201.58991892729765,True,stress_negative_outside_outside,,case_088,"When the prince and princess play, the green dragon is singing in the sky while dropping what?","[""Tree leaf"", ""Star"", ""Snowflake"", ""Flower""]",D,images/case_088_a.jpg,images/case_088_b.jpg
qwen3_vl_4b,nextgqa,nextgqa:2976591964:3,2,outside_outside,1.4822658896446228,-1.0032269656658173,-1.1288111507892609,-6.382098804693669,-7.738780509214848,7.738780509214848,2976591964,1.0930920000000002,21.1274188125,0.0,7.864364694338292,5.253287653904408,13.1176523482427,7.864364694338292,2.6110770404338837,13.1176523482427,6.382098804693669,20.0343268125,172.07280312935723,True,stress_negative_outside_outside,,case_089,what did the girl in pink with two pig tails do after climbing up the yellow surface,"[""jump on it"", ""playing the violin"", ""copying others"", ""lie down on it"", ""walk down""]",E,images/case_089_a.jpg,images/case_089_b.jpg
qwen3_vl_32b,nextgqa,nextgqa:4474292288:5,2,outside_outside,9.052682168185129,11.011556387082237,12.472921371467237,2.8742052167654037,-7.639841935804725,7.639841935804725,4474292288,1.0001658333333334,12.931831673177083,0.0,6.178476951419725,9.598716154701833,15.777193106121558,9.598716154701833,3.420239203282108,15.777193106121558,2.8742052167654037,11.931665839843749,248.9198223078496,False,stress_negative_outside_outside,,case_090,why does the woman swing the baby side by side at the end of the video,"[""pick girl up"", ""playing with baby"", ""get out of pool"", ""feel happy"", ""hold girl s hand""]",B,images/case_090_a.jpg,images/case_090_b.jpg
qwen3_vl_4b,nextgqa,nextgqa:3666030640:4,2,outside_outside,6.725873950636014,11.022206187381016,9.079370028310223,-2.625226713716984,-7.4082645052822045,7.4082645052822045,3666030640,0.24624600000000002,6.450490921875001,0.0,9.351100664352998,11.704596742027206,21.055697406380204,11.704596742027206,2.353496077674208,21.055697406380204,2.625226713716984,6.204244921875,443.34239326904606,False,stress_negative_outside_outside,,case_091,what did the man in the front do when the man at the back after the man at the back picked up the spoon,"[""take the bowl"", ""places pan back on stove"", ""dip food into sauce"", ""does hand gesture toward the tiger"", ""help to season other chickens""]",C,images/case_091_a.jpg,images/case_091_b.jpg
qwen3_vl_4b,nextgqa,nextgqa:6764483319:7,0,outside_outside,8.320658594166161,-0.8761255741119385,6.589706172584556,8.458748482298688,-7.327741858563968,7.327741858563968,6764483319,0.24357666666666666,6.140796119791666,0.0,-0.13808988813252654,-1.869042309714132,2.0071321978466585,1.869042309714132,1.7309524215816054,-2.0071321978466585,8.458748482298688,5.8972194531249995,4.028579659632758,True,stress_negative_outside_outside,,case_092,what does the lady do after the man claps at the start,"[""laugh and hug hum"", ""smiling"", ""jump around"", ""place hands on his head"", ""dance""]",A,images/case_092_a.jpg,images/case_092_b.jpg
qwen3_vl_4b,nextgqa,nextgqa:12427023395:2,2,outside_outside,4.553646649233997,4.09214929677546,3.208911657333374,-3.4609741866588593,-7.13138319645077,7.13138319645077,12427023395,0.5552213333333333,11.577232333333335,0.0,8.014620835892856,6.669885843992233,14.68450667988509,8.014620835892856,1.3447349919006228,14.68450667988509,3.4609741866588593,11.022011000000001,215.6347364315898,True,stress_negative_outside_outside,,case_093,what did the man do when he approached the girl with the cake,"[""move the cake"", ""bent down"", ""help light candle"", ""blow"", ""excited and happy""]",C,images/case_093_a.jpg,images/case_093_b.jpg
qwen3_vl_32b,nextgqa,nextgqa:3081360150:8,2,outside_outside,5.623690673150122,-1.5000094324350357,5.248633909970522,5.248366888612509,-7.123967126943171,7.123967126943171,3081360150,1.1878533333333334,18.866451770833333,0.0,0.3753237845376134,0.0002670213580131531,0.37559080589562654,0.3753237845376134,0.37505676317960024,0.37559080589562654,5.248366888612509,17.6785984375,0.14106845347332622,True,stress_negative_outside_outside,,case_094,why is the snake moving fast in random directions near the end,"[""find more food"", ""avoiding the girl from hitting it"", ""looking at something"", ""trying to escape"", ""attracted by the food""]",D,images/case_094_a.jpg,images/case_094_b.jpg
qwen3_vl_4b,nextgqa,nextgqa:4930378590:0,2,outside_outside,8.769189727478079,-2.2521930411458015,-5.31997013092041,-1.2552014291286469,-6.956614066832117,6.956614066832117,4930378590,13.3169911875,18.69283040625,0.0,10.024391156606725,-4.064768701791763,14.089159858398489,10.024391156606725,5.959622454814962,5.959622454814962,1.2552014291286469,5.37583921875,198.50442551550734,True,stress_negative_outside_outside,,case_095,why is the man on the most right sitting down,"[""play guzheng"", ""watching the show"", ""listening to teacher"", ""caress dog"", ""watching television""]",A,images/case_095_a.jpg,images/case_095_b.jpg
qwen3_vl_32b,nextgqa,nextgqa:3599210242:6,2,outside_outside,6.973059258365538,5.860530495177954,4.4375191843137145,-1.3970535397529602,-6.947101487254258,6.947101487254258,3599210242,0.2769433333333333,8.306136380208333,0.0,8.370112798118498,5.834572724066675,14.204685522185173,8.370112798118498,2.5355400740518235,14.204685522185173,1.3970535397529602,8.029193046875,201.77309078417707,True,stress_negative_outside_outside,,case_096,why is the man not sitting on the bicycle seat,"[""special challenge"", ""to ride faster"", ""small space"", ""go across the pond"", ""red traffic light""]",B,images/case_096_a.jpg,images/case_096_b.jpg
qwen3_vl_4b,nextgqa,nextgqa:3510222236:3,2,outside_outside,-3.3271464854478836,-0.6842559576034546,-2.151683047413826,-11.50018346500292,-6.7056098897446645,6.7056098897446645,3510222236,0.22022000000000003,2.5789826562500004,0.0,8.173036979555036,9.348500417589094,17.52153739714413,9.348500417589094,1.1754634380340576,17.52153739714413,11.50018346500292,2.3587626562500006,307.0042727595203,False,stress_negative_outside_outside,,case_097,how does the man come down from the ramp at the end of the video,"[""stops pedalling"", ""hold boy s arms"", ""walked down"", ""jump"", ""ran down""]",D,images/case_097_a.jpg,images/case_097_b.jpg
qwen3_vl_32b,lvbench,lvbench:4188,2,outside_outside,-0.7894876599311829,1.9701928049325943,3.2394740097224712,-6.076684951782227,-6.556478496640921,6.556478496640921,KLIa2UaE2KE,142.1776,875.28085,0.0,5.287197291851044,9.316158961504698,14.603356253355742,9.316158961504698,4.028961669653654,14.603356253355742,6.076684951782227,733.10325,213.25801386242424,False,stress_negative_outside_outside,,case_098,What did number seven do after being substituted in?,"[""He cried"", ""He injuried"", ""He danced"", ""He served""]",D,images/case_098_a.jpg,images/case_098_b.jpg
qwen3_vl_4b,nextgqa,nextgqa:4220559457:8,2,outside_outside,6.858607008936815,-8.500780881207902,-1.1253171563148499,7.72587392522837,-6.508196808601497,6.508196808601497,4220559457,0.9976633333333333,12.268141302083333,0.0,-0.8672669162915554,-8.85119108154322,9.718457997834776,8.85119108154322,7.983924165251665,-9.718457997834776,7.72587392522837,11.270477968749999,94.44842585567872,True,stress_negative_outside_outside,,case_099,what does the dog do after dropping the pillow from its mouth,"[""go to the back of cage"", ""lie on it"", ""lie and hug cat"", ""put into mouth again"", ""went under sofa""]",B,images/case_099_a.jpg,images/case_099_b.jpg
internvl35_38b,herbench,herbench:FOM_1888,0,evidence_evidence,-2.055704116821289,-1.5675264596939087,-1.862925112247467,-2.2809067368507385,0.07019603252410889,0.07019603252410889,P07-20240530-102543,506.83,2049.81,1.0,0.22520262002944946,0.4179816246032715,0.643184244632721,0.4179816246032715,0.19277900457382202,0.643184244632721,2.2809067368507385,1542.98,0.4136859725437638,True,seeded_typical_evidence_evidence_positive_Q1,Q1,case_100,Which of the following objects the camera wearer of the video did NOT interact with?,"[""frozen banana"", ""oven door"", ""frying pan"", ""smaller tupperware container"", ""bottom shelf of dishwasher""]",D,images/case_100_a.jpg,images/case_100_b.jpg
perception_lm_8b,herbench,herbench:SVA_2169,1,evidence_evidence,-5.381225019693375,-5.278047487139702,-5.204071223735809,-5.1873738169670105,0.11987493932247162,0.11987493932247162,John Wick Official Trailer 1 2014 - Keanu Reeves Willem Dafoe Movie HD,23.1,70.35,1.0,-0.19385120272636414,-0.016697406768798828,0.21054860949516296,0.19385120272636414,0.1771537959575653,-0.21054860949516296,5.1873738169670105,47.24999999999999,0.04433071696034663,True,seeded_typical_evidence_evidence_positive_Q1,Q1,case_101,"The following 4 shots (scenes) take place in the video:

1. A man with short brown hair, wearing a leather jacket and white polo shirt, stands in a dimly lit garage with neon lighting and a motorcycle in the background.
2. A man with dark hair and a beard, wearing a brown leather jacket, is driving a car with a focused expression against a warm, outdoor backdrop.
3. A man in a suit stands with his hands raised in front of a police car at night, with another man in casual clothing standing behind him.
4. A male figure with slicked-back dark hair, wearing a navy suit, aims a rifle behind the cover of a parked taxi in a busy urban setting.

Select the option that correctly reflects the order in which these shots occur in the video:","[""2->1->4->3"", ""At least two descriptions do not accurately reflect any shot from the video"", ""1->2->3->4"", ""1->2->4->3"", ""1->4->3->2""]",B,images/case_101_a.jpg,images/case_101_b.jpg
videollama3_7b,nextgqa,nextgqa:2669597217:2,1,evidence_evidence,-3.2515785098075867,-3.279972642660141,-3.369419902563095,-3.309617429971695,0.031408339738845825,0.031408339738845825,2669597217,6.333333333333333,6.666666666666667,1.0,0.058038920164108276,-0.059802472591400146,0.11784139275550842,0.059802472591400146,0.0017635524272918701,-0.0017635524272918701,3.309617429971695,0.3333333333333339,0.013886593846557993,True,seeded_typical_evidence_evidence_positive_Q1,Q1,case_102,why did the girl in white take out her lollipop from her mouth at the end,"[""taking a photo with shark"", ""present for her"", ""wet"", ""blow the candles"", ""finished eating""]",A,images/case_102_a.jpg,images/case_102_b.jpg
qwen3_vl_4b,herbench,herbench:FOM_201606,0,evidence_evidence,7.46915201714728,8.011969978921115,7.270545724546537,7.001064000010956,0.2733362372382544,0.2733362372382544,P05-20240427-150402,5.2,6.280000000000001,1.0,0.4680880171363242,0.2694817245355807,0.7375697416719049,0.4680880171363242,0.19860629260074347,0.7375697416719049,7.001064000010956,1.080000000000001,0.5440091238299606,True,seeded_typical_evidence_evidence_positive_Q2,Q2,case_103,Which of the following objects the camera wearer of the video did NOT interact with?,"[""peanut butter"", ""scales"", ""can of coconut milk"", ""sriracha"", ""wooden chopping board""]",E,images/case_103_a.jpg,images/case_103_b.jpg
internvl35_8b,nextgqa,nextgqa:8201826598:6,0,evidence_evidence,4.834406230598688,3.7264806255698204,2.7328485175967216,4.148063480854034,0.30728935822844505,0.30728935822844505,8201826598,41.4,42.2,1.0,0.6863427497446537,-1.4152149632573128,2.1015577130019665,1.4152149632573128,0.7288722135126591,-0.7288722135126591,4.148063480854034,0.8000000000000043,4.416544821078055,True,seeded_typical_evidence_evidence_positive_Q2,Q2,case_104,why does the person point to in between to the boy,"[""direct the boy s attention"", ""direct him to sing"", ""get the paint"", ""counting something"", ""want a sweet""]",A,images/case_104_a.jpg,images/case_104_b.jpg
qwen3_vl_4b,herbench,herbench:SVA_4263,2,evidence_evidence,9.388144735021342,9.388347867650737,8.396691705405829,8.681971683588927,0.28548311081249267,0.28548311081249267,The Longest Ride Official Trailer HD 20th Century FOX,107.45,132.35000000000002,1.0,0.7061730514324154,-0.28527997818309814,0.9914530296155135,0.7061730514324154,0.42089307324931724,0.42089307324931724,8.681971683588927,24.90000000000002,0.9829791099337803,True,seeded_typical_evidence_evidence_positive_Q2,Q2,case_105,"The following 4 shots (scenes) take place in the video:

1. A group of women with varied hair colors and expressions are at an outdoor music festival, with one wearing a denim jacket adorned with patches and another in a floral blouse and straw hat, reacting enthusiastically to something happening in front of them.
2. Headlights and yellow marker lights of a large vehicle shine brightly through the darkness and drifting fog, illuminating nearby road signs.
3. A woman with long brown hair is visibly emotional, holding a phone to her ear, inside a room with a window and a brick wall in the background.
4. A man wearing a black hat and blue jacket is riding a bull amid a dusty arena with a cheering crowd and signage for ""Nashville, TN"" in the background.

Select the option that correctly reflects the order in which these shots occur in the video:","[""1->2->3->4"", ""At least two descriptions do not accurately reflect any shot from the video"", ""1->2->4->3"", ""2->1->4->3"", ""3->1->2->4""]",B,images/case_105_a.jpg,images/case_105_b.jpg
internvl35_8b,herbench,herbench:TSO_1332,2,evidence_evidence,-1.094569444656372,-0.17147403955459595,1.0200418829917908,0.45238828659057617,0.3554418087005615,0.3554418087005615,Se7en 1995 Official Trailer - Brad Pitt Morgan Freeman Movie HD,13.100000000000001,68.05,1.0,-1.5469577312469482,0.5676535964012146,2.114611327648163,1.5469577312469482,0.9793041348457336,-0.9793041348457336,0.45238828659057617,54.949999999999996,4.471581067017926,True,seeded_typical_evidence_evidence_positive_Q3,Q3,case_106,"The video includes many shots; among them are the following 4 (scenes):

1. A man with graying hair, wearing a dark suit and patterned tie, sits at a desk cluttered with papers and a lamp, in a dim office setting.
2. A hand is holding a metallic device with spinning gears against a dark background.
3. A man with short dark hair is sitting in a car on a rainy day, gesturing with his hand.
4. Red and blue lights flash outside a car window, illuminating a foggy and wet exterior at night.

Select the option that correctly reflects the order in which these shots occur in the video:","[""1->3->4->2"", ""4->1->3->2"", ""At least two descriptions do not accurately reflect any shot from the video"", ""1->2->3->4"", ""1->4->3->2""]",B,images/case_106_a.jpg,images/case_106_b.jpg
internvl35_38b,lvbench,lvbench:15,1,evidence_evidence,2.2538520991802216,2.6940711066126823,-1.6648985147476196,-1.5990121066570282,0.5061054155230522,0.5061054155230522,qAIRFyR6NyQ,2978.3333333333335,2979.6666666666665,1.0,3.8528642058372498,-0.06588640809059143,3.918750613927841,3.8528642058372498,3.7869777977466583,3.7869777977466583,1.5990121066570282,1.3333333333330302,15.356606374159831,True,seeded_typical_evidence_evidence_positive_Q3,Q3,case_107,What year is written on the first cake appears in the video?,"[""1942"", ""1937"", ""1949"", ""1943""]",D,images/case_107_a.jpg,images/case_107_b.jpg
internvl35_8b,nextgqa,nextgqa:5750350083:7,1,evidence_evidence,4.771988124586642,5.383157399017364,4.725374563597143,4.7224712101742625,0.6082659210078418,0.6082659210078418,5750350083,5.533333333333333,7.166666666666667,1.0,0.049516914412379265,0.0029033534228801727,0.05242026783525944,0.049516914412379265,0.04661356098949909,0.05242026783525944,4.7224712101742625,1.6333333333333337,0.002747884479920335,False,seeded_typical_evidence_evidence_positive_Q3,Q3,case_108,what does the boy in blue do after he stopped playing with the toy fan,"[""waves hand"", ""crawl to the lady"", ""look at the laptop"", ""stand on the stool"", ""crawl away""]",E,images/case_108_a.jpg,images/case_108_b.jpg
qwen3_vl_32b,herbench,herbench:TSO_2004,0,evidence_evidence,-9.875152597087435,-9.00027899176348,-13.000024437962566,-12.250036239813198,1.6248618034733227,1.6248618034733227,There Will Be Blood 2007 Official Trailer - Daniel Day-Lewis Paul Dano Movie HD,16.55,117.75,1.0,2.374883642725763,-0.7499881981493672,3.12487184087513,2.374883642725763,1.6248954445763957,1.6248954445763957,12.250036239813198,101.2,9.764824021894325,True,seeded_typical_evidence_evidence_positive_Q4,Q4,case_109,"The video includes many shots; among them are the following 4 (scenes):

1. Four men in hats stand under a cloudy sky, with one facing away in a dark coat, and others in lighter clothing and brown jackets.
2. People in rugged clothing and boots stand around a muddy, oil-filled ditch on a dusty surface.
3. A group of men in hats and work clothes are lifting pipes onto a cart near a desert oil rig, with horses visible in the background.
4. The phrase ""There Will Be Blood"" is displayed in white gothic-style text on a black background.

Select the option that correctly reflects the order in which these shots occur in the video:","[""3->2->1->4"", ""2->1->3->4"", ""1->2->3->4"", ""2->3->1->4"", ""At least two descriptions do not accurately reflect any shot from the video""]",D,images/case_109_a.jpg,images/case_109_b.jpg
internvl35_38b,nextgqa,nextgqa:9023339404:2,0,evidence_evidence,3.945546504110098,5.595392076997086,5.669181207427755,10.70643949533769,6.687103860796924,6.687103860796924,9023339404,37.1,75.5,1.0,-6.760892991227593,-5.0372582879099355,11.798151279137528,6.760892991227593,1.7236347033176571,-11.798151279137528,10.70643949533769,38.4,139.1963736054145,False,seeded_typical_evidence_evidence_positive_Q4,Q4,case_110,what does the man with a white hat do as the elephant is moving,"[""start talking"", ""clapping his hands"", ""folds the shirt"", ""snatch the shirt"", ""guiding the elephant""]",E,images/case_110_a.jpg,images/case_110_b.jpg
internvl35_38b,herbench,herbench:SVA_3839,0,evidence_evidence,-4.7751569747924805,-5.345245838165283,-5.661333605647087,-4.116063326597214,0.9751814156770706,0.9751814156770706,Thank You for Your Service Trailer 1 2017 Movieclips Trailers,13.6,92.0,1.0,-0.6590936481952667,-1.5452702790498734,2.20436392724514,1.5452702790498734,0.8861766308546066,-2.20436392724514,4.116063326597214,78.4,4.859220323739617,True,seeded_typical_evidence_evidence_positive_Q4,Q4,case_111,"From the correctly described shots, which is the one that appears last in the video?","[""None of the above shots happened in the video as outlined."", ""Two men, one with dark blond hair in a navy tracksuit with white stripes and the other with short hair in a green shirt and khaki pants, walk down an alley lined with faded brick walls and closed wooden doors, while pigeons are clustered near the ground."", ""Two men are standing near windows in a softly lit corridor, with one in the foreground and the other visible in profile, wearing dark gray clothing and a silver wristwatch on his wrist."", ""Text reading \""TO HONOR YOUR SACRIFICE\"" is centered on a soft cream background, with a subtle watermark of an eagle behind it."", ""A shirtless man with short dark hair reacts enthusiastically in a dimly lit bedroom, while a woman with short hair sits behind him in a bed with an open book, next to a small framed picture on the bedside table.""]",A,images/case_111_a.jpg,images/case_111_b.jpg
videollama3_7b,herbench,herbench:AC_8596,2,evidence_evidence,0.5204629302024841,0.1908690333366394,0.22744989395141602,0.5152241885662079,-0.041819602251052856,0.041819602251052856,P09-20240624-160737,2088.0833333333335,2089.4166666666665,1.0,0.005238741636276245,-0.28777429461479187,0.2930130362510681,0.28777429461479187,0.2825355529785156,-0.2825355529785156,0.5152241885662079,1.3333333333330302,0.08585663941306976,True,seeded_typical_evidence_evidence_negative_Q1,Q1,case_112,How many times does the action-object pair 'lift white mug' occur in this video?,"[""2"", ""3"", ""1"", ""4"", ""5""]",C,images/case_112_a.jpg,images/case_112_b.jpg
perception_lm_8b,lvbench,lvbench:2574,2,evidence_evidence,-0.04534256458282471,-0.5196423530578613,-0.47169923782348633,-0.10298371315002441,-0.10558426380157471,0.10558426380157471,-hgaSElC3wU,4983.333333333333,4986.666666666667,1.0,0.05764114856719971,-0.3687155246734619,0.4263566732406616,0.3687155246734619,0.3110743761062622,-0.3110743761062622,0.10298371315002441,3.3333333333339397,0.1817800128168443,True,seeded_typical_evidence_evidence_negative_Q1,Q1,case_113,How do cats communicate their thoughts?,"[""By reciting"", ""By sleeping"", ""By singing"", ""By talking""]",C,images/case_113_a.jpg,images/case_113_b.jpg
qwen3_vl_4b,herbench,herbench:FOM_185595,2,evidence_evidence,-1.2376356422901154,1.5643525421619415,0.11202341318130493,-2.757792141288519,-0.06782737001776695,0.06782737001776695,P03-20240217-192543,4.02,13.17,1.0,1.5201564989984035,2.869815554469824,4.389972053468227,2.869815554469824,1.3496590554714203,4.389972053468227,2.757792141288519,9.15,19.271854630232045,True,seeded_typical_evidence_evidence_negative_Q1,Q1,case_114,Which of the following objects the camera wearer of the video did NOT interact with?,"[""chair"", ""table"", ""blind pull"", ""fridge"", ""aubergine""]",C,images/case_114_a.jpg,images/case_114_b.jpg
qwen3_vl_32b,herbench,herbench:TSO_1579,2,evidence_evidence,-13.250001072887471,-14.000001072884743,-16.749999880790767,-16.249999880790767,-0.24999999999727152,0.24999999999727152,Thank You for Your Service Trailer 1 2017 Movieclips Trailers,94.15,121.6,1.0,2.999998807903296,-0.5,3.499998807903296,2.999998807903296,2.499998807903296,2.499998807903296,16.249999880790767,27.44999999999999,12.249991655324493,True,seeded_typical_evidence_evidence_negative_Q2,Q2,case_115,"The video includes many shots; among them are the following 4 (scenes):

1. Text reading ""FOR YOUR SACRIFICE"" is centered on a plain white background.
2. A shirtless man with short dark hair reacts energetically in a dimly lit bedroom, while a woman with long hair sits behind him in a bed, next to a bedside lamp.
3. In a diner with red booths, a man in military uniform, a woman with long brown hair in a white sweater, a young girl with long dark hair, and a baby in a high chair are sitting together enjoying a meal, while other patrons and staff are visible in the background.
4. A woman with curly black hair, wearing a beige cardigan over an olive green blouse, sits in an office with a lamp, plant, and books in the background.

Select the option that correctly reflects the order in which these shots occur in the video:","[""1->2->3->4"", ""At least two descriptions do not accurately reflect any shot from the video"", ""3->2->1->4"", ""3->4->2->1"", ""3->2->4->1""]",E,images/case_115_a.jpg,images/case_115_b.jpg
internvl35_38b,herbench,herbench:FOM_365509,1,evidence_evidence,-3.6407207250595093,-3.7899646013975143,-3.3436774015426636,-3.3623979687690735,-0.16796444356441498,0.16796444356441498,P09-20240624-160737,11.74,13.07,1.0,-0.2783227562904358,0.018720567226409912,0.2970433235168457,0.2783227562904358,0.2596021890640259,-0.2596021890640259,3.3623979687690735,1.33,0.08823473604593346,True,seeded_typical_evidence_evidence_negative_Q2,Q2,case_116,Which of the following objects the camera wearer of the video did NOT interact with?,"[""tap"", ""cupboard"", ""pot's handle"", ""napkin"", ""napkin rack""]",C,images/case_116_a.jpg,images/case_116_b.jpg
perception_lm_8b,herbench,herbench:TSO_2004,1,evidence_evidence,-3.9727688878774643,-4.596815798431635,-3.9491421803832054,-3.5132971182465553,-0.18820184841752052,0.18820184841752052,There Will Be Blood 2007 Official Trailer - Daniel Day-Lewis Paul Dano Movie HD,16.55,117.75,1.0,-0.45947176963090897,-0.4358450621366501,0.895316831767559,0.45947176963090897,0.02362670749425888,-0.895316831767559,3.5132971182465553,101.2,0.8015922292462996,True,seeded_typical_evidence_evidence_negative_Q2,Q2,case_117,"The video includes many shots; among them are the following 4 (scenes):

1. Four men in hats stand under a cloudy sky, with one facing away in a dark coat, and others in lighter clothing and brown jackets.
2. People in rugged clothing and boots stand around a muddy, oil-filled ditch on a dusty surface.
3. A group of men in hats and work clothes are lifting pipes onto a cart near a desert oil rig, with horses visible in the background.
4. The phrase ""There Will Be Blood"" is displayed in white gothic-style text on a black background.

Select the option that correctly reflects the order in which these shots occur in the video:","[""3->2->1->4"", ""2->1->3->4"", ""1->2->3->4"", ""2->3->1->4"", ""At least two descriptions do not accurately reflect any shot from the video""]",D,images/case_117_a.jpg,images/case_117_b.jpg
internvl35_8b,nextgqa,nextgqa:3350068648:9,2,evidence_evidence,4.466624515131116,5.46666701650247,6.655512802535668,5.086909101344645,-0.5685611998196691,0.5685611998196691,3350068648,21.8,22.099999999999998,1.0,-0.6202845862135291,1.568603701191023,2.188888287404552,1.568603701191023,0.9483191149774939,0.9483191149774939,5.086909101344645,0.29999999999999716,4.7912319347368335,True,seeded_typical_evidence_evidence_negative_Q3,Q3,case_118,what did the man in black do after he nodded at the end of the video,"[""laptop screen"", ""plays the instrument continuously"", ""picked up his drink"", ""put it down"", ""look up""]",E,images/case_118_a.jpg,images/case_118_b.jpg
internvl35_8b,lvbench,lvbench:1115,0,evidence_evidence,-0.5811541676521301,-0.06144893169403076,-1.0826303362846375,-1.9740124940872192,-0.3716769218444824,0.3716769218444824,Z4HGQL_McDQ,633.3333333333334,646.6666666666666,1.0,1.3928583264350891,0.8913821578025818,2.284240484237671,1.3928583264350891,0.5014761686325073,2.284240484237671,1.9740124940872192,13.333333333333258,5.217754589830349,True,seeded_typical_evidence_evidence_negative_Q3,Q3,case_119,What is Samir Boulahya doing when his name first appears?,"[""He is replacing the exhaust pipe on his car"", ""He is changing the tires on the car"", ""He is replacing the brake pads on the car"", ""He is replacing the wheels on the car""]",C,images/case_119_a.jpg,images/case_119_b.jpg
qwen3_vl_4b,lvbench,lvbench:1129,2,evidence_evidence,1.745078757405281,4.236177796497941,4.357286783866584,0.9948931336402893,-0.871294611133635,0.871294611133635,Z4HGQL_McDQ,2896.6666666666665,2913.3333333333335,1.0,0.7501856237649918,3.362393650226295,4.112579273991287,3.362393650226295,2.6122080264613032,4.112579273991287,0.9948931336402893,16.66666666666697,16.913308284862698,True,seeded_typical_evidence_evidence_negative_Q3,Q3,case_120,What does the man do after introducing a ton of remover liquid stored in white plastic buckets on a shelf?,"[""He changes the interior"", ""He changes the brake pads"", ""He brushes the car"", ""He changes the tire""]",C,images/case_120_a.jpg,images/case_120_b.jpg
videollama3_7b,nextgqa,nextgqa:2481132749:7,1,evidence_evidence,-0.6327275037765503,0.21722012758255005,0.3572869896888733,-1.4605061709880829,-0.9678455293178558,0.9678455293178558,2481132749,5.4,6.1,1.0,0.8277786672115326,1.8177931606769562,2.6455718278884888,1.8177931606769562,0.9900144934654236,2.6455718278884888,1.4605061709880829,0.6999999999999993,6.99905029651724,False,seeded_typical_evidence_evidence_negative_Q4,Q4,case_121,what did the man in black do after he bend down in the middle of the video,"[""hand gesture to push it away"", ""turned the car"", ""using computer"", ""pick something up"", ""put finger in the mouth""]",D,images/case_121_a.jpg,images/case_121_b.jpg
perception_lm_8b,herbench,herbench:TSO_0684,1,evidence_evidence,-7.0761578641831875,-6.356365740299225,-6.083575155586004,-8.0154950292781,-1.2121277498081326,1.2121277498081326,Groundhog Day Trailer HD,19.3,145.5,1.0,0.939337165094912,1.9319198736920953,2.8712570387870073,1.9319198736920953,0.9925827085971832,2.8712570387870073,8.0154950292781,126.2,8.244116982783934,True,seeded_typical_evidence_evidence_negative_Q4,Q4,case_122,"The video includes many shots; among them are the following 4 (scenes):

1. A man with short, dark hair is speaking animatedly while wearing a dark suit, light blue shirt, and striped tie, set against a blurred indoor background.
2. A person in dark clothing is energetically moving on a bed in a floral-wallpapered room with a curtained window in the background.
3. A man in a brown hat, glasses, and fur-collared coat is animatedly talking to another man with dark curly hair and a visible plaid collar, in front of buildings and parked cars.
4. A man with short dark hair, wearing a dark shirt, lies in bed under a floral quilt in a wood-paneled room with a side table holding a lamp and books.

Select the option that correctly reflects the order in which these shots occur in the video:","[""3->4->1->2"", ""1->3->4->2"", ""At least two descriptions do not accurately reflect any shot from the video"", ""4->3->1->2"", ""1->2->3->4""]",A,images/case_122_a.jpg,images/case_122_b.jpg
qwen3_vl_4b,herbench,herbench:SVA_1437,0,evidence_evidence,-11.017982378602028,-12.125120521246572,-10.388685889542103,-11.005952457431704,-1.7244047105341451,1.7244047105341451,Furious 7 - Official Trailer HD,8.1,136.55,1.0,-0.012029921170324087,0.617266567889601,0.6292964890599251,0.617266567889601,0.6052366467192769,0.6052366467192769,11.005952457431704,128.45000000000002,0.3960140711431484,True,seeded_typical_evidence_evidence_negative_Q4,Q4,case_123,"From the correctly described shots, which is the one that appears last in the video?","[""None of the above shots happened in the video as outlined."", ""A helicopter flies over a brightly lit cityscape at night."", ""Several women with glittering silver body paint dance and pose under hanging crystals, surrounded by a crowd of men and women in elegant attire in an ornate indoor setting."", ""A dark blue car riddled with bullet holes skids on a road next to a rocky hillside, leaving both debris and tire marks in its wake, as a small bird takes flight nearby."", ""A bald man with a beard sits inside a car, speaking into a radio or walkie-talkie, wearing a dark blue shirt and a harness with several patches, a small map is visible in the dimly-lit interior next to the roll bars.""]",B,images/case_123_a.jpg,images/case_123_b.jpg
